Name,Date,Time,URL,Category,Probability,Color
srh_I_2024-01-08T04:15:43_6000.fit,2024-01-08,04:15:43,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240108/srh_I_2024-01-08T04:15:43_6000.fit,Bad,1,green
srh_I_2024-01-08T02:15:46_6000.fit,2024-01-08,02:15:46,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240108/srh_I_2024-01-08T02:15:46_6000.fit,Bad,1,green
srh_I_2024-01-08T02:35:44_6000.fit,2024-01-08,02:35:44,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240108/srh_I_2024-01-08T02:35:44_6000.fit,Bad,1,green
srh_I_2024-01-08T03:23:54_6000.fit,2024-01-08,03:23:54,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240108/srh_I_2024-01-08T03:23:54_6000.fit,Bad,1,green
srh_I_2024-01-08T03:39:12_6000.fit,2024-01-08,03:39:12,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240108/srh_I_2024-01-08T03:39:12_6000.fit,Bad,1,green
srh_I_2024-01-08T03:07:28_6000.fit,2024-01-08,03:07:28,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240108/srh_I_2024-01-08T03:07:28_6000.fit,Bad,1,green
srh_I_2024-01-08T03:43:54_6000.fit,2024-01-08,03:43:54,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240108/srh_I_2024-01-08T03:43:54_6000.fit,Bad,1,green
srh_I_2024-01-08T04:27:31_6000.fit,2024-01-08,04:27:31,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240108/srh_I_2024-01-08T04:27:31_6000.fit,Bad,1,green
srh_I_2024-01-08T04:39:18_6000.fit,2024-01-08,04:39:18,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240108/srh_I_2024-01-08T04:39:18_6000.fit,Bad,1,green
srh_I_2024-01-08T06:15:06_6000.fit,2024-01-08,06:15:06,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240108/srh_I_2024-01-08T06:15:06_6000.fit,Bad,1,green
srh_I_2024-01-08T06:43:30_6000.fit,2024-01-08,06:43:30,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240108/srh_I_2024-01-08T06:43:30_6000.fit,Bad,1,green
srh_I_2024-01-08T06:59:02_6000.fit,2024-01-08,06:59:02,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240108/srh_I_2024-01-08T06:59:02_6000.fit,Bad,1,green
srh_I_2024-01-08T05:15:55_6000.fit,2024-01-08,05:15:55,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240108/srh_I_2024-01-08T05:15:55_6000.fit,Bad,1,green
srh_I_2024-01-08T07:19:19_6000.fit,2024-01-08,07:19:19,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240108/srh_I_2024-01-08T07:19:19_6000.fit,Bad,1,green
srh_I_2024-01-08T05:31:18_6000.fit,2024-01-08,05:31:18,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240108/srh_I_2024-01-08T05:31:18_6000.fit,Bad,1,green
srh_I_2024-01-08T06:47:04_6000.fit,2024-01-08,06:47:04,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240108/srh_I_2024-01-08T06:47:04_6000.fit,Ok,1,red
srh_I_2024-01-08T07:07:24_6000.fit,2024-01-08,07:07:24,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240108/srh_I_2024-01-08T07:07:24_6000.fit,Ok,1,red
srh_I_2024-01-08T05:07:37_6000.fit,2024-01-08,05:07:37,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240108/srh_I_2024-01-08T05:07:37_6000.fit,Bad,1,green
srh_I_2024-01-08T06:55:25_6000.fit,2024-01-08,06:55:25,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240108/srh_I_2024-01-08T06:55:25_6000.fit,Bad,1,green
srh_I_2024-01-08T07:27:38_6000.fit,2024-01-08,07:27:38,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240108/srh_I_2024-01-08T07:27:38_6000.fit,Bad,1,green
srh_I_2024-01-09T03:27:54_6000.fit,2024-01-09,03:27:54,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240109/srh_I_2024-01-09T03:27:54_6000.fit,Bad,1,green
srh_I_2024-01-09T03:34:59_6000.fit,2024-01-09,03:34:59,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240109/srh_I_2024-01-09T03:34:59_6000.fit,Bad,1,green
srh_I_2024-01-09T04:11:31_6000.fit,2024-01-09,04:11:31,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240109/srh_I_2024-01-09T04:11:31_6000.fit,Bad,1,green
srh_I_2024-01-09T04:15:04_6000.fit,2024-01-09,04:15:04,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240109/srh_I_2024-01-09T04:15:04_6000.fit,Bad,1,green
srh_I_2024-01-09T05:38:59_6000.fit,2024-01-09,05:38:59,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240109/srh_I_2024-01-09T05:38:59_6000.fit,Bad,1,green
srh_I_2024-01-09T05:59:05_6000.fit,2024-01-09,05:59:05,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240109/srh_I_2024-01-09T05:59:05_6000.fit,Bad,1,green
srh_I_2024-01-09T06:07:24_6000.fit,2024-01-09,06:07:24,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240109/srh_I_2024-01-09T06:07:24_6000.fit,Bad,1,green
srh_I_2024-01-10T02:35:48_6000.fit,2024-01-10,02:35:48,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240110/srh_I_2024-01-10T02:35:48_6000.fit,Bad,1,green
srh_I_2024-01-10T03:15:48_6000.fit,2024-01-10,03:15:48,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240110/srh_I_2024-01-10T03:15:48_6000.fit,Bad,1,green
srh_I_2024-01-10T03:27:34_6000.fit,2024-01-10,03:27:34,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240110/srh_I_2024-01-10T03:27:34_6000.fit,Bad,1,green
srh_I_2024-01-10T03:51:05_6000.fit,2024-01-10,03:51:05,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240110/srh_I_2024-01-10T03:51:05_6000.fit,Bad,1,green
srh_I_2024-01-10T04:51:17_6000.fit,2024-01-10,04:51:17,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240110/srh_I_2024-01-10T04:51:17_6000.fit,Bad,1,green
srh_I_2024-01-10T05:47:02_6000.fit,2024-01-10,05:47:02,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240110/srh_I_2024-01-10T05:47:02_6000.fit,Bad,1,green
srh_I_2024-01-10T05:52:55_6000.fit,2024-01-10,05:52:55,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240110/srh_I_2024-01-10T05:52:55_6000.fit,Bad,1,green
srh_I_2024-01-10T03:31:06_6000.fit,2024-01-10,03:31:06,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240110/srh_I_2024-01-10T03:31:06_6000.fit,Bad,1,green
srh_I_2024-01-10T03:39:19_6000.fit,2024-01-10,03:39:19,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240110/srh_I_2024-01-10T03:39:19_6000.fit,Bad,1,green
srh_I_2024-01-10T04:15:52_6000.fit,2024-01-10,04:15:52,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240110/srh_I_2024-01-10T04:15:52_6000.fit,Bad,1,green
srh_I_2024-01-10T05:39:55_6000.fit,2024-01-10,05:39:55,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240110/srh_I_2024-01-10T05:39:55_6000.fit,Bad,1,green
srh_I_2024-01-11T02:39:20_6000.fit,2024-01-11,02:39:20,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T02:39:20_6000.fit,Bad,1,green
srh_I_2024-01-11T03:15:47_6000.fit,2024-01-11,03:15:47,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T03:15:47_6000.fit,Bad,1,green
srh_I_2024-01-10T07:34:56_6000.fit,2024-01-10,07:34:56,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240110/srh_I_2024-01-10T07:34:56_6000.fit,Bad,1,green
srh_I_2024-01-10T06:59:06_6000.fit,2024-01-10,06:59:06,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240110/srh_I_2024-01-10T06:59:06_6000.fit,Bad,1,green
srh_I_2024-01-10T07:03:50_6000.fit,2024-01-10,07:03:50,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240110/srh_I_2024-01-10T07:03:50_6000.fit,Bad,1,green
srh_I_2024-01-11T02:44:02_6000.fit,2024-01-11,02:44:02,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T02:44:02_6000.fit,Bad,1,green
srh_I_2024-01-11T03:27:32_6000.fit,2024-01-11,03:27:32,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T03:27:32_6000.fit,Bad,1,green
srh_I_2024-01-11T03:39:19_6000.fit,2024-01-11,03:39:19,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T03:39:19_6000.fit,Bad,1,green
srh_I_2024-01-11T03:47:34_6000.fit,2024-01-11,03:47:34,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T03:47:34_6000.fit,Bad,1,green
srh_I_2024-01-11T04:11:09_6000.fit,2024-01-11,04:11:09,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T04:11:09_6000.fit,Bad,1,green
srh_I_2024-01-11T02:15:51_6000.fit,2024-01-11,02:15:51,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T02:15:51_6000.fit,Bad,1,green
srh_I_2024-01-11T02:47:33_6000.fit,2024-01-11,02:47:33,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T02:47:33_6000.fit,Bad,1,green
srh_I_2024-01-11T03:24:00_6000.fit,2024-01-11,03:24:00,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T03:24:00_6000.fit,Bad,1,green
srh_I_2024-01-11T03:55:48_6000.fit,2024-01-11,03:55:48,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T03:55:48_6000.fit,Bad,1,green
srh_I_2024-01-11T04:02:54_6000.fit,2024-01-11,04:02:54,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T04:02:54_6000.fit,Bad,1,green
srh_I_2024-01-11T02:22:54_6000.fit,2024-01-11,02:22:54,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T02:22:54_6000.fit,Bad,1,green
srh_I_2024-01-11T02:59:18_6000.fit,2024-01-11,02:59:18,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T02:59:18_6000.fit,Bad,1,green
srh_I_2024-01-11T04:15:53_6000.fit,2024-01-11,04:15:53,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T04:15:53_6000.fit,Bad,1,green
srh_I_2024-01-11T05:31:35_6000.fit,2024-01-11,05:31:35,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T05:31:35_6000.fit,Bad,1,green
srh_I_2024-01-11T06:03:29_6000.fit,2024-01-11,06:03:29,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T06:03:29_6000.fit,Bad,1,green
srh_I_2024-01-11T06:47:19_6000.fit,2024-01-11,06:47:19,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T06:47:19_6000.fit,Bad,1,green
srh_I_2024-01-11T07:07:32_6000.fit,2024-01-11,07:07:32,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T07:07:32_6000.fit,Bad,1,green
srh_I_2024-01-11T07:27:53_6000.fit,2024-01-11,07:27:53,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T07:27:53_6000.fit,Bad,1,green
srh_I_2024-01-11T07:39:51_6000.fit,2024-01-11,07:39:51,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T07:39:51_6000.fit,Bad,1,green
srh_I_2024-01-11T04:27:40_6000.fit,2024-01-11,04:27:40,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T04:27:40_6000.fit,Bad,1,green
srh_I_2024-01-11T05:35:07_6000.fit,2024-01-11,05:35:07,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T05:35:07_6000.fit,Bad,1,green
srh_I_2024-01-11T05:59:57_6000.fit,2024-01-11,05:59:57,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T05:59:57_6000.fit,Bad,1,green
srh_I_2024-01-11T06:27:09_6000.fit,2024-01-11,06:27:09,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T06:27:09_6000.fit,Bad,1,green
srh_I_2024-01-11T07:31:30_6000.fit,2024-01-11,07:31:30,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T07:31:30_6000.fit,Bad,1,green
srh_I_2024-01-11T05:43:23_6000.fit,2024-01-11,05:43:23,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T05:43:23_6000.fit,Bad,1,green
srh_I_2024-01-11T06:35:27_6000.fit,2024-01-11,06:35:27,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T06:35:27_6000.fit,Bad,1,green
srh_I_2024-01-11T07:15:57_6000.fit,2024-01-11,07:15:57,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T07:15:57_6000.fit,Bad,1,green
srh_I_2024-01-11T07:43:26_6000.fit,2024-01-11,07:43:26,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T07:43:26_6000.fit,Bad,1,green
srh_I_2024-01-11T04:43:01_6000.fit,2024-01-11,04:43:01,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T04:43:01_6000.fit,Bad,1,green
srh_I_2024-01-11T06:50:55_6000.fit,2024-01-11,06:50:55,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T06:50:55_6000.fit,Bad,1,green
srh_I_2024-01-11T07:35:06_6000.fit,2024-01-11,07:35:06,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240111/srh_I_2024-01-11T07:35:06_6000.fit,Bad,1,green
srh_I_2024-01-12T02:27:40_6000.fit,2024-01-12,02:27:40,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240112/srh_I_2024-01-12T02:27:40_6000.fit,Bad,1,green
srh_I_2024-01-12T02:35:54_6000.fit,2024-01-12,02:35:54,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240112/srh_I_2024-01-12T02:35:54_6000.fit,Bad,1,green
srh_I_2024-01-12T03:55:50_6000.fit,2024-01-12,03:55:50,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240112/srh_I_2024-01-12T03:55:50_6000.fit,Bad,1,green
srh_I_2024-01-12T05:31:31_6000.fit,2024-01-12,05:31:31,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240112/srh_I_2024-01-12T05:31:31_6000.fit,Bad,1,green
srh_I_2024-01-12T05:59:55_6000.fit,2024-01-12,05:59:55,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240112/srh_I_2024-01-12T05:59:55_6000.fit,Bad,1,green
srh_I_2024-01-12T06:39:07_6000.fit,2024-01-12,06:39:07,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240112/srh_I_2024-01-12T06:39:07_6000.fit,Bad,1,green
srh_I_2024-01-12T06:50:58_6000.fit,2024-01-12,06:50:58,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240112/srh_I_2024-01-12T06:50:58_6000.fit,Bad,1,green
srh_I_2024-01-12T07:23:13_6000.fit,2024-01-12,07:23:13,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240112/srh_I_2024-01-12T07:23:13_6000.fit,Bad,1,green
srh_I_2024-01-13T04:03:59_6000.fit,2024-01-13,04:03:59,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240113/srh_I_2024-01-13T04:03:59_6000.fit,Bad,1,green
srh_I_2024-01-13T04:59:30_6000.fit,2024-01-13,04:59:30,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240113/srh_I_2024-01-13T04:59:30_6000.fit,Bad,1,green
srh_I_2024-01-13T05:23:08_6000.fit,2024-01-13,05:23:08,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240113/srh_I_2024-01-13T05:23:08_6000.fit,Bad,1,green
srh_I_2024-01-13T06:31:55_6000.fit,2024-01-13,06:31:55,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240113/srh_I_2024-01-13T06:31:55_6000.fit,Bad,1,green
srh_I_2024-01-13T07:07:34_6000.fit,2024-01-13,07:07:34,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240113/srh_I_2024-01-13T07:07:34_6000.fit,Bad,1,green
srh_I_2024-01-14T03:10:58_6000.fit,2024-01-14,03:10:58,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240114/srh_I_2024-01-14T03:10:58_6000.fit,Bad,1,green
srh_I_2024-01-14T02:11:00_6000.fit,2024-01-14,02:11:00,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240114/srh_I_2024-01-14T02:11:00_6000.fit,Bad,1,green
srh_I_2024-01-14T02:19:13_6000.fit,2024-01-14,02:19:13,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240114/srh_I_2024-01-14T02:19:13_6000.fit,Bad,1,green
srh_I_2024-01-14T02:47:25_6000.fit,2024-01-14,02:47:25,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240114/srh_I_2024-01-14T02:47:25_6000.fit,Bad,1,green
srh_I_2024-01-14T04:42:52_6000.fit,2024-01-14,04:42:52,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240114/srh_I_2024-01-14T04:42:52_6000.fit,Bad,1,green
srh_I_2024-01-14T04:51:09_6000.fit,2024-01-14,04:51:09,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240114/srh_I_2024-01-14T04:51:09_6000.fit,Bad,1,green
srh_I_2024-01-14T05:11:16_6000.fit,2024-01-14,05:11:16,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240114/srh_I_2024-01-14T05:11:16_6000.fit,Bad,1,green
srh_I_2024-01-14T05:39:43_6000.fit,2024-01-14,05:39:43,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240114/srh_I_2024-01-14T05:39:43_6000.fit,Bad,1,green
srh_I_2024-01-14T04:03:57_6000.fit,2024-01-14,04:03:57,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240114/srh_I_2024-01-14T04:03:57_6000.fit,Bad,1,green
srh_I_2024-01-14T04:59:27_6000.fit,2024-01-14,04:59:27,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240114/srh_I_2024-01-14T04:59:27_6000.fit,Bad,1,green
srh_I_2024-01-14T05:31:28_6000.fit,2024-01-14,05:31:28,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240114/srh_I_2024-01-14T05:31:28_6000.fit,Bad,1,green
srh_I_2024-01-14T06:15:29_6000.fit,2024-01-14,06:15:29,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240114/srh_I_2024-01-14T06:15:29_6000.fit,Bad,1,green
srh_I_2024-01-14T03:30:59_6000.fit,2024-01-14,03:30:59,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240114/srh_I_2024-01-14T03:30:59_6000.fit,Bad,1,green
srh_I_2024-01-14T03:39:13_6000.fit,2024-01-14,03:39:13,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240114/srh_I_2024-01-14T03:39:13_6000.fit,Bad,1,green
srh_I_2024-01-14T03:43:55_6000.fit,2024-01-14,03:43:55,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240114/srh_I_2024-01-14T03:43:55_6000.fit,Bad,1,green
srh_I_2024-01-14T07:35:16_6000.fit,2024-01-14,07:35:16,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240114/srh_I_2024-01-14T07:35:16_6000.fit,Ok,1,red
srh_I_2024-01-14T06:55:58_6000.fit,2024-01-14,06:55:58,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240114/srh_I_2024-01-14T06:55:58_6000.fit,Bad,1,green
srh_I_2024-01-14T07:07:56_6000.fit,2024-01-14,07:07:56,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240114/srh_I_2024-01-14T07:07:56_6000.fit,Bad,1,green
srh_I_2024-01-14T07:43:43_6000.fit,2024-01-14,07:43:43,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240114/srh_I_2024-01-14T07:43:43_6000.fit,Bad,1,green
srh_I_2024-01-14T07:52:02_6000.fit,2024-01-14,07:52:02,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240114/srh_I_2024-01-14T07:52:02_6000.fit,Bad,1,green
srh_I_2024-01-14T07:03:11_6000.fit,2024-01-14,07:03:11,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240114/srh_I_2024-01-14T07:03:11_6000.fit,Bad,1,green
srh_I_2024-01-14T07:47:17_6000.fit,2024-01-14,07:47:17,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240114/srh_I_2024-01-14T07:47:17_6000.fit,Bad,1,green
srh_I_2024-01-15T02:43:56_6000.fit,2024-01-15,02:43:56,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240115/srh_I_2024-01-15T02:43:56_6000.fit,Bad,1,green
srh_I_2024-01-15T03:35:42_6000.fit,2024-01-15,03:35:42,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240115/srh_I_2024-01-15T03:35:42_6000.fit,Bad,1,green
srh_I_2024-01-15T05:39:40_6000.fit,2024-01-15,05:39:40,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240115/srh_I_2024-01-15T05:39:40_6000.fit,Bad,1,green
srh_I_2024-01-15T05:59:50_6000.fit,2024-01-15,05:59:50,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240115/srh_I_2024-01-15T05:59:50_6000.fit,Bad,1,green
srh_I_2024-01-15T06:06:57_6000.fit,2024-01-15,06:06:57,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240115/srh_I_2024-01-15T06:06:57_6000.fit,Bad,1,green
srh_I_2024-01-15T06:11:42_6000.fit,2024-01-15,06:11:42,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240115/srh_I_2024-01-15T06:11:42_6000.fit,Bad,1,green
srh_I_2024-01-16T02:51:00_6000.fit,2024-01-16,02:51:00,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240116/srh_I_2024-01-16T02:51:00_6000.fit,Bad,1,green
srh_I_2024-01-16T03:27:29_6000.fit,2024-01-16,03:27:29,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240116/srh_I_2024-01-16T03:27:29_6000.fit,Bad,1,green
srh_I_2024-01-16T02:59:14_6000.fit,2024-01-16,02:59:14,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240116/srh_I_2024-01-16T02:59:14_6000.fit,Bad,1,green
srh_I_2024-01-16T03:35:44_6000.fit,2024-01-16,03:35:44,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240116/srh_I_2024-01-16T03:35:44_6000.fit,Bad,1,green
srh_I_2024-01-16T03:51:02_6000.fit,2024-01-16,03:51:02,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240116/srh_I_2024-01-16T03:51:02_6000.fit,Bad,1,green
srh_I_2024-01-16T04:35:48_6000.fit,2024-01-16,04:35:48,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240116/srh_I_2024-01-16T04:35:48_6000.fit,Bad,1,green
srh_I_2024-01-15T07:46:59_6000.fit,2024-01-15,07:46:59,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240115/srh_I_2024-01-15T07:46:59_6000.fit,Bad,1,green
srh_I_2024-01-16T03:15:41_6000.fit,2024-01-16,03:15:41,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240116/srh_I_2024-01-16T03:15:41_6000.fit,Ok,1,red
srh_I_2024-01-16T04:15:47_6000.fit,2024-01-16,04:15:47,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240116/srh_I_2024-01-16T04:15:47_6000.fit,Ok,1,red
srh_I_2024-01-16T04:31:05_6000.fit,2024-01-16,04:31:05,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240116/srh_I_2024-01-16T04:31:05_6000.fit,Bad,1,green
srh_I_2024-01-16T05:31:26_6000.fit,2024-01-16,05:31:26,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240116/srh_I_2024-01-16T05:31:26_6000.fit,Bad,1,green
srh_I_2024-01-16T07:19:26_6000.fit,2024-01-16,07:19:26,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240116/srh_I_2024-01-16T07:19:26_6000.fit,Bad,1,green
srh_I_2024-01-16T07:22:58_6000.fit,2024-01-16,07:22:58,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240116/srh_I_2024-01-16T07:22:58_6000.fit,Bad,1,green
srh_I_2024-01-16T07:51:38_6000.fit,2024-01-16,07:51:38,https://ftp.rao.istp.ac.ru/SRH/SRH0612/cleanMaps/20240116/srh_I_2024-01-16T07:51:38_6000.fit,Bad,1,green
